;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
f_wenninger;g_der_gegenwart;;;;;;;;;;;;;Mentions;2-5-2021 14:25;RT @G_der_Gegenwart: Die #QAnon-Bewegung verbreitet #Verschwörungstheorien über gequälte Kinder. Auch wenn es anders scheinen mag: Das ist…;;;qanon verschwörungstheorien;2-5-2021 14:25;https://twitter.com/#!/f_wenninger/status/1388862149062238212;;;1388862149062238212;
pietlekkerkerk;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 14:26;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 14:26;https://twitter.com/#!/pietlekkerkerk/status/1388862455988772865;;;1388862455988772865;
lindakreu;g_der_gegenwart;;;;;;;;;;;;;Mentions;2-5-2021 14:29;RT @G_der_Gegenwart: Die #QAnon-Bewegung verbreitet #Verschwörungstheorien über gequälte Kinder. Auch wenn es anders scheinen mag: Das ist…;;;qanon verschwörungstheorien;2-5-2021 14:29;https://twitter.com/#!/lindakreu/status/1388863305675124744;;;1388863305675124744;
texansrevolt;texansrevolt;;;;;;;;;;;;;Tweet;2-5-2021 14:31;"#Christian Child Porn 🙄

There is a reason #Qanon and evangelicals are so focused on it.  https://t.co/yiYGFBpxhx";https://a.msn.com/r/2/BB1genlo?m=en-us&referrerID=InAppShare;msn.com;christian qanon;2-5-2021 14:31;https://twitter.com/#!/texansrevolt/status/1388863709506805761;;;1388863709506805761;
techace1;gopchairwoman;;;;;;;;;;;;;Mentions;2-5-2021 14:31;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:31;https://twitter.com/#!/techace1/status/1388863736027435013;;;1388863736027435013;
techace1;gop;;;;;;;;;;;;;Mentions;2-5-2021 14:31;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:31;https://twitter.com/#!/techace1/status/1388863736027435013;;;1388863736027435013;
techace1;michaelwoodtx;;;;;;;;;;;;;Mentions;2-5-2021 14:31;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:31;https://twitter.com/#!/techace1/status/1388863736027435013;;;1388863736027435013;
techace1;scottpresler;;;;;;;;;;;;;Mentions;2-5-2021 14:31;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:31;https://twitter.com/#!/techace1/status/1388863736027435013;;;1388863736027435013;
techace1;angiesevers;;;;;;;;;;;;;Mentions;2-5-2021 14:31;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:31;https://twitter.com/#!/techace1/status/1388863736027435013;;;1388863736027435013;
colour171207;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 14:32;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 14:32;https://twitter.com/#!/colour171207/status/1388863859964977154;;;1388863859964977154;
rns;ifyc;;;;;;;;;;;;;Mentions;2-5-2021 14:00;A new @PRRIpoll and @ifyc survey suggests vaccine hesitancy and anti-vaccine sentiment is significant among faith g… https://t.co/KP5gXr3KNc;https://twitter.com/i/web/status/1388855804263124996;twitter.com;;2-5-2021 14:00;https://twitter.com/#!/rns/status/1388855804263124996;;;1388855804263124996;
revedmonson;ifyc;;;;;;;;;;;;;Mentions;2-5-2021 14:33;RT @RNS: A new @PRRIpoll and @ifyc survey suggests vaccine hesitancy and anti-vaccine sentiment is significant among faith groups, but so i…;;;;2-5-2021 14:33;https://twitter.com/#!/revedmonson/status/1388864136776491009;;;1388864136776491009;
rns;prripoll;;;;;;;;;;;;;Mentions;2-5-2021 14:00;A new @PRRIpoll and @ifyc survey suggests vaccine hesitancy and anti-vaccine sentiment is significant among faith g… https://t.co/KP5gXr3KNc;https://twitter.com/i/web/status/1388855804263124996;twitter.com;;2-5-2021 14:00;https://twitter.com/#!/rns/status/1388855804263124996;;;1388855804263124996;
revedmonson;prripoll;;;;;;;;;;;;;Mentions;2-5-2021 14:33;RT @RNS: A new @PRRIpoll and @ifyc survey suggests vaccine hesitancy and anti-vaccine sentiment is significant among faith groups, but so i…;;;;2-5-2021 14:33;https://twitter.com/#!/revedmonson/status/1388864136776491009;;;1388864136776491009;
revedmonson;rns;;;;;;;;;;;;;Mentions;2-5-2021 14:33;RT @RNS: A new @PRRIpoll and @ifyc survey suggests vaccine hesitancy and anti-vaccine sentiment is significant among faith groups, but so i…;;;;2-5-2021 14:33;https://twitter.com/#!/revedmonson/status/1388864136776491009;;;1388864136776491009;
diazmantillanl;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 14:33;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 14:33;https://twitter.com/#!/diazmantillanl/status/1388864147232903169;;;1388864147232903169;
galliardhelene;afpfr;;;;;;;;;;;;;Mentions;2-5-2021 14:34;RT @EuroParentalNet: @afpfr Y aurait il dérive sectaire? #Complotisme #Sectarisme mais en tous cas très étrange qu’un procureur stoppe net…;;;complotisme sectarisme;2-5-2021 14:34;https://twitter.com/#!/galliardhelene/status/1388864509377449986;;;1388864509377449986;
galliardhelene;europarentalnet;;;;;;;;;;;;;Mentions;2-5-2021 14:34;RT @EuroParentalNet: @afpfr Y aurait il dérive sectaire? #Complotisme #Sectarisme mais en tous cas très étrange qu’un procureur stoppe net…;;;complotisme sectarisme;2-5-2021 14:34;https://twitter.com/#!/galliardhelene/status/1388864509377449986;;;1388864509377449986;
impeachb4unity;senatorcollins;;;;;;;;;;;;;Replies to;2-5-2021 14:38;"@SenatorCollins Remember when you said “Trump learned his lesson?”

Now you’re saying “the Republican Party isn’t l… https://t.co/WXzAiDFeMU";https://twitter.com/i/web/status/1388865418614423559;twitter.com;;2-5-2021 14:38;https://twitter.com/#!/impeachb4unity/status/1388865418614423559;;;1388865418614423559;1387837743082901510
cruellacritical;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 14:43;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 14:43;https://twitter.com/#!/cruellacritical/status/1388866779334778885;;;1388866779334778885;
moniquenierop;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 14:55;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 14:55;https://twitter.com/#!/moniquenierop/status/1388869781944774658;;;1388869781944774658;
rayn3ll;rayn3ll;;;;;;;;;;;;;Tweet;2-5-2021 14:59;Hey #QAnon, come get your guy. https://t.co/eY5PR4LtFd;https://twitter.com/pagesix/status/1388199950463512576;twitter.com;qanon;2-5-2021 14:59;https://twitter.com/#!/rayn3ll/status/1388870848153485315;;;1388870848153485315;
genellog;gopchairwoman;;;;;;;;;;;;;Mentions;2-5-2021 14:59;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:59;https://twitter.com/#!/genellog/status/1388870850284298242;;;1388870850284298242;
genellog;gop;;;;;;;;;;;;;Mentions;2-5-2021 14:59;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:59;https://twitter.com/#!/genellog/status/1388870850284298242;;;1388870850284298242;
genellog;michaelwoodtx;;;;;;;;;;;;;Mentions;2-5-2021 14:59;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:59;https://twitter.com/#!/genellog/status/1388870850284298242;;;1388870850284298242;
genellog;scottpresler;;;;;;;;;;;;;Mentions;2-5-2021 14:59;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:59;https://twitter.com/#!/genellog/status/1388870850284298242;;;1388870850284298242;
genellog;angiesevers;;;;;;;;;;;;;Mentions;2-5-2021 14:59;RT @angiesevers: @ScottPresler @michaelwoodtx @GOP @GOPChairwoman do not yet understand that it was THEIR weakness, capitulation and disreg…;;;;2-5-2021 14:59;https://twitter.com/#!/genellog/status/1388870850284298242;;;1388870850284298242;
tonkoopmanvb;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 15:19;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 15:19;https://twitter.com/#!/tonkoopmanvb/status/1388875914767998979;;;1388875914767998979;
scopebro;amy_siskind;;;;;;;;;;;;;Mentions;2-5-2021 15:27;@travlecrazy @Amy_Siskind I would say 80% of Americans believe in at least one of the #QAnon or #RussiaGate conspir… https://t.co/o61ZcRJ1Nq;https://twitter.com/i/web/status/1388877936367915008;twitter.com;qanon russiagate;2-5-2021 15:27;https://twitter.com/#!/scopebro/status/1388877936367915008;;;1388877936367915008;1388859575718322177
scopebro;travlecrazy;;;;;;;;;;;;;Replies to;2-5-2021 15:27;@travlecrazy @Amy_Siskind I would say 80% of Americans believe in at least one of the #QAnon or #RussiaGate conspir… https://t.co/o61ZcRJ1Nq;https://twitter.com/i/web/status/1388877936367915008;twitter.com;qanon russiagate;2-5-2021 15:27;https://twitter.com/#!/scopebro/status/1388877936367915008;;;1388877936367915008;1388859575718322177
leseverin;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 15:34;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 15:34;https://twitter.com/#!/leseverin/status/1388879556916953091;;;1388879556916953091;
leseverin;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 15:34;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 15:34;https://twitter.com/#!/leseverin/status/1388879556916953091;;;1388879556916953091;
cpweet;tedcruz;;;;;;;;;;;;;Mentions;2-5-2021 15:25;"#maga #QaNon 
Open admission of guilt &amp; corruption by @tedcruz For decades #GOP senators giving tax breaks to corps… https://t.co/LAzvH4YBtT";https://twitter.com/i/web/status/1388877237026398208;twitter.com;maga qanon gop;2-5-2021 15:25;https://twitter.com/#!/cpweet/status/1388877237026398208;;;1388877237026398208;
cpweet;tedcruz;;;;;;;;;;;;;Mentions;2-5-2021 15:39;"🤔👍😉 
who knew that  @tedcruz &amp; other #GOP would finally become #woke &amp; get corporations to pay their fair share of… https://t.co/fWMN1RblaA";https://twitter.com/i/web/status/1388880808765763584;twitter.com;gop woke;2-5-2021 15:39;https://twitter.com/#!/cpweet/status/1388880808765763584;;;1388880808765763584;
cr8sfromangola1;cr8sfromangola1;;;;;;;;;;;;;Tweet;2-5-2021 15:40;Read my latest #qanon #strategies for #minority #owned #businesses.;;;qanon strategies minority owned businesses;2-5-2021 15:40;https://twitter.com/#!/cr8sfromangola1/status/1388881053134241796;;;1388881053134241796;
hostapds;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 15:45;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 15:45;https://twitter.com/#!/hostapds/status/1388882308548157445;;;1388882308548157445;
hostapds;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 15:45;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 15:45;https://twitter.com/#!/hostapds/status/1388882308548157445;;;1388882308548157445;
joseph_ippolito;joseph_ippolito;;;;;;;;;;;;;Tweet;2-5-2021 16:00;"“They are now consumed with having Donald Trump as their tribal leader...by the end of the year #QAnon &amp; #Trumpism… https://t.co/1JE7kGjjE9";https://twitter.com/i/web/status/1388886058717253632;twitter.com;qanon trumpism;2-5-2021 16:00;https://twitter.com/#!/joseph_ippolito/status/1388886058717253632;;;1388886058717253632;
wrestlenewz;wrestlenewz;;;;;;;;;;;;;Tweet;2-5-2021 16:02;"#WWE Wants Mario Lopez, #NXT Referee Post Bizarre Facebook Rant - https://t.co/bAj3UwTrj2
#DrakeWuertz #MarioLopez… https://t.co/rTrwrD52Pt";https://www.themix.net/2021/05/wwe-wants-mario-lopez-nxt-referee-post-bizarre-facebook-rant/ https://twitter.com/i/web/status/1388886533508325379;themix.net twitter.com;wwe nxt drakewuertz mariolopez;2-5-2021 16:02;https://twitter.com/#!/wrestlenewz/status/1388886533508325379;;;1388886533508325379;
ringsideintel;ringsideintel;;;;;;;;;;;;;Tweet;2-5-2021 16:02;"#WWE Wants Mario Lopez, #NXT Referee Post Bizarre Facebook Rant - https://t.co/EHFUNBtoFk
#DrakeWuertz #MarioLopez… https://t.co/UL4QC2dFAy";https://www.themix.net/2021/05/wwe-wants-mario-lopez-nxt-referee-post-bizarre-facebook-rant/ https://twitter.com/i/web/status/1388886537597857793;themix.net twitter.com;wwe nxt drakewuertz mariolopez;2-5-2021 16:02;https://twitter.com/#!/ringsideintel/status/1388886537597857793;;;1388886537597857793;
chiefjosheola;chiefjosheola;;;;;;;;;;;;;Tweet;2-5-2021 15:58;None of these people will ever admit they were duped by an Internet troll. They will go to their deathbed thinking… https://t.co/ViHe5KA7Ty;https://twitter.com/i/web/status/1388885593338392583;twitter.com;;2-5-2021 15:58;https://twitter.com/#!/chiefjosheola/status/1388885593338392583;;;1388885593338392583;
mrbill11;chiefjosheola;;;;;;;;;;;;;Mentions;2-5-2021 16:03;RT @ChiefJosheola: None of these people will ever admit they were duped by an Internet troll. They will go to their deathbed thinking #QAno…;;;;2-5-2021 16:03;https://twitter.com/#!/mrbill11/status/1388886888254251011;;;1388886888254251011;
aizekijlstra;rudybouma;;;;;;;;;;;;;Mentions;2-5-2021 16:05;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;2-5-2021 16:05;https://twitter.com/#!/aizekijlstra/status/1388887285471629316;;;1388887285471629316;
gerlach12207435;somapsycheyogi;;;;;;;;;;;;;Mentions;2-5-2021 16:08;RT @SomaPsycheYogi: @washingtonpost “QAnon has incited violence and criminal acts, and the FBI has designated it a domestic terrorism threa…;;;;2-5-2021 16:08;https://twitter.com/#!/gerlach12207435/status/1388888066920783872;;;1388888066920783872;
gerlach12207435;washingtonpost;;;;;;;;;;;;;Mentions;2-5-2021 16:08;RT @SomaPsycheYogi: @washingtonpost “QAnon has incited violence and criminal acts, and the FBI has designated it a domestic terrorism threa…;;;;2-5-2021 16:08;https://twitter.com/#!/gerlach12207435/status/1388888066920783872;;;1388888066920783872;
agnesina;wieselt;;;;;;;;;;;;;Replies to;2-5-2021 16:08;@wieselT Pourtant ce sont des gens bien chez #qanon #lacdegeneve;;;qanon lacdegeneve;2-5-2021 16:08;https://twitter.com/#!/agnesina/status/1388888172776640512;;;1388888172776640512;1388788686767198210
angelmouse4;angelmouse4;;;;;;;;;;;;;Tweet;2-5-2021 16:09;"#Qanon powers...ACTIVATE! 

https://t.co/gEj9U2WHoY

State Department says an Iranian report involving $7 billion i… https://t.co/pEVLOcllzE";https://news.yahoo.com/state-tv-says-iran-reaches-135507460.html https://twitter.com/i/web/status/1388888282356797440;yahoo.com twitter.com;qanon;2-5-2021 16:09;https://twitter.com/#!/angelmouse4/status/1388888282356797440;;;1388888282356797440;
mengival;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:23;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:23;https://twitter.com/#!/mengival/status/1388891841760792576;;;1388891841760792576;
dianemarieposts;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:23;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:23;https://twitter.com/#!/dianemarieposts/status/1388891929304133634;;;1388891929304133634;
isobellking1;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:23;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:23;https://twitter.com/#!/isobellking1/status/1388892000531976197;;;1388892000531976197;
sherifftabba;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:24;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:24;https://twitter.com/#!/sherifftabba/status/1388892262759866379;;;1388892262759866379;
111010;charlesadler;;;;;;;;;;;;;Replies to;2-5-2021 16:26;@charlesadler Miscreants and ne'er do wells #ableg wherever there is #KOCH $$$ They will be found hiding in plain s… https://t.co/Ap39IYvYzr;https://twitter.com/i/web/status/1388892707112701954;twitter.com;ableg koch;2-5-2021 16:26;https://twitter.com/#!/111010/status/1388892707112701954;;;1388892707112701954;1388885592608448512
arubyduby;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:28;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:28;https://twitter.com/#!/arubyduby/status/1388893160886128643;;;1388893160886128643;
bobittyboop;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:30;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:30;https://twitter.com/#!/bobittyboop/status/1388893566324277250;;;1388893566324277250;
tintie4;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:30;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:30;https://twitter.com/#!/tintie4/status/1388893580048044033;;;1388893580048044033;
wannacub;djpaulv;;;;;;;;;;;;;Mentions;2-5-2021 16:31;RT @DJPaulV: #MarjorieTaylorGreene #QAnon #Nutbag #ShitEater https://t.co/eO3ribXx47;;;marjorietaylorgreene qanon nutbag shiteater;2-5-2021 16:31;https://twitter.com/#!/wannacub/status/1388893922940710914;;;1388893922940710914;
thegentyyc;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:33;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:33;https://twitter.com/#!/thegentyyc/status/1388894441650364417;;;1388894441650364417;
thewinkysloth;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:35;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:35;https://twitter.com/#!/thewinkysloth/status/1388894967939088385;;;1388894967939088385;
djpaulv;djpaulv;;;;;;;;;;;;;Tweet;2-5-2021 16:30;#MarjorieTaylorGreene #QAnon #Nutbag #ShitEater https://t.co/eO3ribXx47;;;marjorietaylorgreene qanon nutbag shiteater;2-5-2021 16:30;https://twitter.com/#!/djpaulv/status/1388893789440274432;;;1388893789440274432;
faralynpadilla;djpaulv;;;;;;;;;;;;;Mentions;2-5-2021 16:37;RT @DJPaulV: #MarjorieTaylorGreene #QAnon #Nutbag #ShitEater https://t.co/eO3ribXx47;;;marjorietaylorgreene qanon nutbag shiteater;2-5-2021 16:37;https://twitter.com/#!/faralynpadilla/status/1388895377349255170;;;1388895377349255170;
anthea_jh;ruthmkb;;;;;;;;;;;;;Mentions;2-5-2021 16:37;RT @ruthmkb: Montréal’s Biggest #COVIDVaccination Site Shut Down Thanks to Online Fringe Groups, #QAnon Followers and #MaximeBernier 😠#cdnp…;;;covidvaccination qanon maximebernier;2-5-2021 16:37;https://twitter.com/#!/anthea_jh/status/1388895487680462860;;;1388895487680462860;
teff1275;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 16:40;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 16:40;https://twitter.com/#!/teff1275/status/1388896083158437893;;;1388896083158437893;
teff1275;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 16:40;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 16:40;https://twitter.com/#!/teff1275/status/1388896083158437893;;;1388896083158437893;
