;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
gxoq6d8qubrbqdq;gxoq6d8qubrbqdq;;;;;;;;;;;;;Tweet;29-4-2021 11:53;"Vak K heeft het grote boek vorige week opengeslagen op advies van mark rutte.

#notulendebat 

Het grote boek: 48 l… https://t.co/F9EaHNSLUR";https://twitter.com/i/web/status/1387736922693459970;twitter.com;notulendebat;29-4-2021 11:53;https://twitter.com/#!/gxoq6d8qubrbqdq/status/1387736922693459970;;;1387736922693459970;
markvloosdrecht;donarturito;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @DonArturito: Niet premier Kaag maar Rob Jetten staat op de sprekerslijst van #notulendebat. Het nieuwe leiderschap van Kaag bestaat enk…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/markvloosdrecht/status/1387736923448528899;;;1387736923448528899;
jbushcrafters;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:54;https://twitter.com/#!/jbushcrafters/status/1387736925084266496;;;1387736925084266496;
_iangeerts;_iangeerts;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Woordvoeders die geen woord voeren. #notulendebat;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/_iangeerts/status/1387736934961790978;;;1387736934961790978;
dss66;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:54;https://twitter.com/#!/dss66/status/1387736939726528515;;;1387736939726528515;
graaffvgemert;annekuik;;;;;;;;;;;;;Replies to;29-4-2021 11:52;@AnneKuik en maar lachen en maar lachen en in je handjes klappen. Nog nooit z’n armoedige woordvoerster gezien. Gênant ! #notulendebat;;;notulendebat;29-4-2021 11:52;https://twitter.com/#!/graaffvgemert/status/1387736634884608001;;;1387736634884608001;
0vliegdorp0;graaffvgemert;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @GRAAFFVGEMERT: @AnneKuik en maar lachen en maar lachen en in je handjes klappen. Nog nooit z’n armoedige woordvoerster gezien. Gênant !…;;;;29-4-2021 11:54;https://twitter.com/#!/0vliegdorp0/status/1387736949310509064;;;1387736949310509064;
0vliegdorp0;thepeetjournal;;;;;;;;;;;;;Mentions;29-4-2021 11:53;RT @ThePeetJournal: Anne Kuyk, #CDA , komt net als Spohie Hermans niet sterk over in het #notulendebat in de #tweedekamer https://t.co/pkVe…;;;cda notulendebat tweedekamer;29-4-2021 11:53;https://twitter.com/#!/0vliegdorp0/status/1387736764010442753;;;1387736764010442753;
0vliegdorp0;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @GRAAFFVGEMERT: @AnneKuik en maar lachen en maar lachen en in je handjes klappen. Nog nooit z’n armoedige woordvoerster gezien. Gênant !…;;;;29-4-2021 11:54;https://twitter.com/#!/0vliegdorp0/status/1387736949310509064;;;1387736949310509064;
smartie686363;smartie686363;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Dat gelach van mevr. Kuik - word er misselijk van 😐 #notulendebat;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/smartie686363/status/1387736953689452545;;;1387736953689452545;
payperback;dassenlaurens;;;;;;;;;;;;;Mentions;29-4-2021 11:54;Goede vraag van @DassenLaurens: ‘Er wordt steeds gezegd, dat t anders moet, maar wat gaan we, wat gaat u er concree… https://t.co/HknyXl01Y5;https://twitter.com/i/web/status/1387736970047238151;twitter.com;;29-4-2021 11:54;https://twitter.com/#!/payperback/status/1387736970047238151;;;1387736970047238151;
fouryouagency;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @Redbear13670912: @Graynnia #notulendebat daar waar @RobJetten het gekaderde schoothondje is van @SigridKaag , @hermans_sophie de liegen…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/fouryouagency/status/1387736983221514241;;;1387736983221514241;
fouryouagency;sigridkaag;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @Redbear13670912: @Graynnia #notulendebat daar waar @RobJetten het gekaderde schoothondje is van @SigridKaag , @hermans_sophie de liegen…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/fouryouagency/status/1387736983221514241;;;1387736983221514241;
fouryouagency;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @Redbear13670912: @Graynnia #notulendebat daar waar @RobJetten het gekaderde schoothondje is van @SigridKaag , @hermans_sophie de liegen…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/fouryouagency/status/1387736983221514241;;;1387736983221514241;
fouryouagency;graynnia;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @Redbear13670912: @Graynnia #notulendebat daar waar @RobJetten het gekaderde schoothondje is van @SigridKaag , @hermans_sophie de liegen…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/fouryouagency/status/1387736983221514241;;;1387736983221514241;
fouryouagency;redbear13670912;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @Redbear13670912: @Graynnia #notulendebat daar waar @RobJetten het gekaderde schoothondje is van @SigridKaag , @hermans_sophie de liegen…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/fouryouagency/status/1387736983221514241;;;1387736983221514241;
janineyve;janineyve;;;;;;;;;;;;;Tweet;29-4-2021 11:53;#notulendebat https://t.co/4Gcsw2QNft;;;notulendebat;29-4-2021 11:53;https://twitter.com/#!/janineyve/status/1387736673581215746;;;1387736673581215746;
janineyve;janineyve;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Heb je hem ook weer 🙄 #notulendebat https://t.co/M4mErEbkfI;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/janineyve/status/1387736986815979520;;;1387736986815979520;
franspietersma;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/franspietersma/status/1387736990800650241;;;1387736990800650241;
franspietersma;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/franspietersma/status/1387736990800650241;;;1387736990800650241;
franspietersma;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/franspietersma/status/1387736990800650241;;;1387736990800650241;
edleun1;edleun1;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Coalitie : Gasten, ik ben voor een nieuwe bestuurscultuur en voor dualisme, dus hoezo doen jullie zo moeilijk steeds #notulendebat;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/edleun1/status/1387736999726043136;;;1387736999726043136;
rkl77;thepeetjournal;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @ThePeetJournal: Anne Kuyk, #CDA , komt net als Spohie Hermans niet sterk over in het #notulendebat in de #tweedekamer https://t.co/pkVe…;;;cda notulendebat tweedekamer;29-4-2021 11:54;https://twitter.com/#!/rkl77/status/1387737003765141505;;;1387737003765141505;
theeleutje_;donarturito;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @DonArturito: Niet premier Kaag maar Rob Jetten staat op de sprekerslijst van #notulendebat. Het nieuwe leiderschap van Kaag bestaat enk…;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/theeleutje_/status/1387737028486434817;;;1387737028486434817;
bernardholtrop;bernardholtrop;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Snap van veel interrupties van de Kamerleden onderling niet wat ze toevoegen. Met een armpje drukken verander je ge… https://t.co/hbR6mXRcJv;https://twitter.com/i/web/status/1387737049550237697;twitter.com;;29-4-2021 11:54;https://twitter.com/#!/bernardholtrop/status/1387737049550237697;;;1387737049550237697;
gg17896084;vvd;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @TwitPollNL: De @VVD ziet geen politiek motief in het achterhouden van informatie in het #notulendebat: https://t.co/xoYCu8WwbX

Gelooft…";https://www.nu.nl/politiek/6130457;nu.nl;notulendebat;29-4-2021 11:54;https://twitter.com/#!/gg17896084/status/1387737076305731587;;;1387737076305731587;
gg17896084;twitpollnl;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @TwitPollNL: De @VVD ziet geen politiek motief in het achterhouden van informatie in het #notulendebat: https://t.co/xoYCu8WwbX

Gelooft…";https://www.nu.nl/politiek/6130457;nu.nl;notulendebat;29-4-2021 11:54;https://twitter.com/#!/gg17896084/status/1387737076305731587;;;1387737076305731587;
gali16;gali16;;;;;;;;;;;;;Tweet;29-4-2021 11:54;#notulendebat onder wiens initiatief in de ministerraad zijn Hoekstra en De Jonghe gevraagd  om Pieter Omtzigt te sensibiliseren;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/gali16/status/1387737093057699842;;;1387737093057699842;
lostdutchman9;lostdutchman9;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Zal die #Kuik in bed ook zo slap lullen? #notulendebat;;;kuik notulendebat;29-4-2021 11:54;https://twitter.com/#!/lostdutchman9/status/1387737098929704966;;;1387737098929704966;
ilikemusicloud;geertvdvarst;;;;;;;;;;;;;Mentions;29-4-2021 11:52;"RT @GeertvdVarst: Nee, mevrouw Kuik zei dat Omtzigt thuis zit vanwege de toeslagenaffaire. Van der Plas heeft gelijk. 

#notulendebat";;;notulendebat;29-4-2021 11:52;https://twitter.com/#!/ilikemusicloud/status/1387736623337648128;;;1387736623337648128;
ilikemusicloud;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/ilikemusicloud/status/1387737123852328964;;;1387737123852328964;
ilikemusicloud;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/ilikemusicloud/status/1387737123852328964;;;1387737123852328964;
ilikemusicloud;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/ilikemusicloud/status/1387737123852328964;;;1387737123852328964;
jwoldm;sophietjea;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @sophietjeA: Kan iemand Sophie Hermans, even afvoeren!
Dit is echt vreselijk😡😡

#notulendebat";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/jwoldm/status/1387737080755851270;;;1387737080755851270;
jwoldm;sophietjea;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @sophietjeA: Tante Sidonia, aka Sophie Hermans, wat een vertoning! 
Schaam je en ga weg!
#fail  
#notulendebat";;;fail notulendebat;29-4-2021 11:54;https://twitter.com/#!/jwoldm/status/1387737136158363650;;;1387737136158363650;
poisoni58120054;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 11:54;https://twitter.com/#!/poisoni58120054/status/1387737139971072000;;;1387737139971072000;
poisoni58120054;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 11:54;https://twitter.com/#!/poisoni58120054/status/1387737139971072000;;;1387737139971072000;
poisoni58120054;harryjager7;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @HarryJager7: Wilders mag van van @vera_bergkamp niet persoonlijk worden.
""Kamervoorzitter u geeft heel veel tijd als @RobJetten aan het…";;;;29-4-2021 11:54;https://twitter.com/#!/poisoni58120054/status/1387737139971072000;;;1387737139971072000;
nickvansanten;nickvansanten;;;;;;;;;;;;;Tweet;29-4-2021 11:54;"Volt is echt een aanwinst voor de kamer!' ~ Niemand, 2021.
#notulendebat";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/nickvansanten/status/1387737145868267529;;;1387737145868267529;
r07940446;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:54;https://twitter.com/#!/r07940446/status/1387737125907574785;;;1387737125907574785;
r07940446;mattijsglas;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @MattijsGlas: Dus 'sensibiliseren' is het nieuwe eufemisme voor 'kaltstellen'? #notulendebat;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/r07940446/status/1387737146203705344;;;1387737146203705344;
2xni;photoandgrime;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @PhotoandGrime: Caroline van der Plas is weer eens scherp vandaag. 

#notulendebat";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/2xni/status/1387736991803101185;;;1387736991803101185;
2xni;lithnoortje;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @LithNoortje: Hermans (VVD) noemt het een affaire, het is een schandaal! Mevrouw Hermans! #NotulenDebat;;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/2xni/status/1387737151392075778;;;1387737151392075778;
nederbelgj;marcelbar8;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @marcelbar8: #Wilders is in zijn interruptiedebatje richting Sophie #Hermans weer een C-acteur die zijn twitteraanhang ruim bedient met…;;;wilders hermans;29-4-2021 11:54;https://twitter.com/#!/nederbelgj/status/1387737160288280579;;;1387737160288280579;
jrbonte;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:54;https://twitter.com/#!/jrbonte/status/1387737161869430791;;;1387737161869430791;
thijspothoff;thijspothoff;;;;;;;;;;;;;Tweet;29-4-2021 11:54;Dat wordt https://t.co/KcDayHyGkZ voor de kamerleden. #notulendebat;http://thuisbezorgd.nl;thuisbezorgd.nl;notulendebat;29-4-2021 11:54;https://twitter.com/#!/thijspothoff/status/1387737169540882434;;;1387737169540882434;
drspi;drspi;;;;;;;;;;;;;Tweet;29-4-2021 11:55;Goed dat Klaver ingaat op de inhoudelijke keuzes van het kabinet om burgers te wantrouwen en rechteloos te maken. E… https://t.co/YQpOCeEkNM;https://twitter.com/i/web/status/1387737181318438913;twitter.com;;29-4-2021 11:55;https://twitter.com/#!/drspi/status/1387737181318438913;;;1387737181318438913;
christigit;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:55;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:55;https://twitter.com/#!/christigit/status/1387737186259423232;;;1387737186259423232;
janheuvelgouda;parkerpiet;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @ParkerPiet: Jetten stottert en wil laten zien aan baas Kaag dat ie flink zn best doet om alles recht te praten wat krom is...goede loop…;;;;29-4-2021 11:55;https://twitter.com/#!/janheuvelgouda/status/1387737197030297601;;;1387737197030297601;
tondelange2;tondelange2;;;;;;;;;;;;;Tweet;29-4-2021 11:55;Wat een gejank in dat #notulendebat. Tegenmacht zal nooit van coalitiepartijen komen (een enkele uitzondering daarg… https://t.co/XArzMQlZrq;https://twitter.com/i/web/status/1387737204785569792;twitter.com;notulendebat;29-4-2021 11:55;https://twitter.com/#!/tondelange2/status/1387737204785569792;;;1387737204785569792;
peetvl;markdehollander;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @markdehollander: Kuik (CDA) hakkelt wat en weigert het voor Omtzigt op te nemen. Ze moet wat volzinnen van haar briefje afkijken en dit…;;;;29-4-2021 11:55;https://twitter.com/#!/peetvl/status/1387737214923296773;;;1387737214923296773;
bertjes3;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 11:54;https://twitter.com/#!/bertjes3/status/1387737000212566017;;;1387737000212566017;
bertjes3;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 11:54;https://twitter.com/#!/bertjes3/status/1387737126675038211;;;1387737126675038211;
bertjes3;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 11:54;https://twitter.com/#!/bertjes3/status/1387737126675038211;;;1387737126675038211;
bertjes3;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 11:55;https://twitter.com/#!/bertjes3/status/1387737219658657796;;;1387737219658657796;
odracir87612267;odracir87612267;;;;;;;;;;;;;Tweet;29-4-2021 11:55;"MINDFUCK

Die #notulen van de #ministerraad zijn echt een openbaring.

#Ruttedoctrine #kamerdebat #notulendebat 
#omtzigt";;;notulen ministerraad ruttedoctrine kamerdebat notulendebat omtzigt;29-4-2021 11:55;https://twitter.com/#!/odracir87612267/status/1387737220388425732;;;1387737220388425732;
logist_bcb;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @tonfvandijk: Tot nu toe hebben de ouders uit het #toeslagenschandaal niets aan dit debat en blijkt ook op geen enkele wijze dat er een…;;;toeslagenschandaal;29-4-2021 11:55;https://twitter.com/#!/logist_bcb/status/1387737242903396352;;;1387737242903396352;
rabellamaria;rietbergenniels;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @RietbergenNiels: “Omtzigt zit niet thuis vanwege de toeslagenaffaire, maar a.g.v. de structurele tegenwerking door het kabinet”, aldus…;;;;29-4-2021 11:55;https://twitter.com/#!/rabellamaria/status/1387737247244591110;;;1387737247244591110;
spasticjoystick;thepeetjournal;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @ThePeetJournal: Anne Kuyk, #CDA , komt net als Spohie Hermans niet sterk over in het #notulendebat in de #tweedekamer https://t.co/pkVe…;;;cda notulendebat tweedekamer;29-4-2021 11:55;https://twitter.com/#!/spasticjoystick/status/1387737248758632449;;;1387737248758632449;
47pinkclouds;47pinkclouds;;;;;;;;;;;;;Tweet;29-4-2021 11:55;Anne Kuik je bent zo FAKE! De manier waarop je praat, je houding, lichaamstaal. En de dingen die je over  Pieter Om… https://t.co/dnUljwynhs;https://twitter.com/i/web/status/1387737250109263874;twitter.com;;29-4-2021 11:55;https://twitter.com/#!/47pinkclouds/status/1387737250109263874;;;1387737250109263874;
malavita666;kwybes;;;;;;;;;;;;;Mentions;29-4-2021 11:55;"RT @kwybes: Ik had niet verwacht dat een Kuiken zo minachtend en smadelijk zou lachen om serieuze vragen van kamerleden. #cda
#notulendebat";;;cda notulendebat;29-4-2021 11:55;https://twitter.com/#!/malavita666/status/1387737254404272136;;;1387737254404272136;
knaapenhenk;knaapenhenk;;;;;;;;;;;;;Tweet;29-4-2021 11:55;Heeft de heer #Omtzigt eigenlijk een lintje gekregen? #omtzigtgate #notulendebat;;;omtzigt omtzigtgate notulendebat;29-4-2021 11:55;https://twitter.com/#!/knaapenhenk/status/1387737275912663040;;;1387737275912663040;
basklootwijk1;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:55;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:55;https://twitter.com/#!/basklootwijk1/status/1387737287321083907;;;1387737287321083907;
basklootwijk1;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:55;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:55;https://twitter.com/#!/basklootwijk1/status/1387737287321083907;;;1387737287321083907;
basklootwijk1;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 11:55;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:55;https://twitter.com/#!/basklootwijk1/status/1387737287321083907;;;1387737287321083907;
martha7800;letjewelop;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @letjewelop: @RobJetten de loopjongen van #kaag en #koolmees #notulendebat #jetten;;;kaag koolmees notulendebat jetten;29-4-2021 11:54;https://twitter.com/#!/martha7800/status/1387737015941226498;;;1387737015941226498;
martha7800;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 11:54;RT @letjewelop: @RobJetten de loopjongen van #kaag en #koolmees #notulendebat #jetten;;;kaag koolmees notulendebat jetten;29-4-2021 11:54;https://twitter.com/#!/martha7800/status/1387737015941226498;;;1387737015941226498;
martha7800;yvonneptwit;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @YvonnePtwit: Van Huffelen óók aangeschoven als vervanger v ‘die arme, aardige man Snel’ (die aanstichter blijkt van bewust niet-informe…;;;;29-4-2021 11:55;https://twitter.com/#!/martha7800/status/1387737291515473921;;;1387737291515473921;
tunahankuzu;denknl;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @DenkNL: DENK dient bij aanvang #notulendebat motie van wantrouwen in. https://t.co/akp7tQOvv9;;;notulendebat;29-4-2021 11:55;https://twitter.com/#!/tunahankuzu/status/1387737302915502081;;;1387737302915502081;
kwastopzee;kwastopzee;;;;;;;;;;;;;Tweet;29-4-2021 11:55;Bij sensibiliseren moet ik altijd aan glijmiddel denken. #notulendebat;;;notulendebat;29-4-2021 11:55;https://twitter.com/#!/kwastopzee/status/1387737305675440135;;;1387737305675440135;
s_marjan;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/s_marjan/status/1387737159621296133;;;1387737159621296133;
s_marjan;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/s_marjan/status/1387737159621296133;;;1387737159621296133;
s_marjan;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:54;https://twitter.com/#!/s_marjan/status/1387737159621296133;;;1387737159621296133;
s_marjan;valkenburg_an;;;;;;;;;;;;;Mentions;29-4-2021 11:55;RT @valkenburg_an: Sophie Hermans grijpt wel erg vaak naar haar oor, vooral na ‘lastige’ vragen. Zou ze een ‘oortje’ in hebben, welke haar…;;;;29-4-2021 11:55;https://twitter.com/#!/s_marjan/status/1387737317419491332;;;1387737317419491332;
otje1969;pieterkleinrtl;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @Rick03703462: @pieterkleinrtl ""Nog even het gezeik aan horen tijdens dit debat en dan ben ik straks gewoon weer minister president"" 
#n…";;;;29-4-2021 11:54;https://twitter.com/#!/otje1969/status/1387737005522657285;;;1387737005522657285;
otje1969;rick03703462;;;;;;;;;;;;;Mentions;29-4-2021 11:54;"RT @Rick03703462: @pieterkleinrtl ""Nog even het gezeik aan horen tijdens dit debat en dan ben ik straks gewoon weer minister president"" 
#n…";;;;29-4-2021 11:54;https://twitter.com/#!/otje1969/status/1387737005522657285;;;1387737005522657285;
